BUY THIS:
"30","EVGA GTX 760 4 GB (possibly bricked/parts)","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/evga-gtx-760-4-gb-possibly-bricked-parts/1610796849","Mississauga, ON L5A 3B6","I got scammed a couple of days back and bought this non-functional GTX 760. C'est la vie. Fans spin ","Tue Apr 05 2022 08:58:04 GMT-0400 (Eastern Daylight Time)"
"30","GYGABYTE Radeon HD 6670 1GB DDR3 PCI-E video card","https://www.kijiji.ca/v-computer-components/city-of-toronto/gygabyte-radeon-hd-6670-1gb-ddr3-pci-e-video-card/1610263286","Toronto, ON M5R 2P7","GYGABYTE Radeon HD 6670 1GB DDR3 PCI-E video card Model GV-R667D3-1GI Great cosmetic and working ","Fri Mar 25 2022 17:30:18 GMT-0400 (Eastern Daylight Time)"
"40","UNTESTED - Asus DirectCU mini gtx 670 graphics card","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/untested-asus-directcu-mini-gtx-670-graphics-card/1611611358","Brampton, ON L6T","Untested Asus DirectuCU mini version of nvidia's geforce gtx 670 for sale. A friend gave his pc to ","Mon Apr 04 2022 17:50:12 GMT-0400 (Eastern Daylight Time)"
"50","Asus Strix GTX 960 4GB + Asus GTX 750 2GB","https://www.kijiji.ca/v-computer-components/hamilton/asus-strix-gtx-960-4gb-asus-gtx-750-2gb/1607225311","Burlington, ON L7P","Got two Asus graphics cards. Both have issues. They are for parts or repair. I got the GTX 960 in a ","Mon Feb 28 2022 22:40:24 GMT-0500 (Eastern Standard Time)"
"50","EVGA Nvidia Geforce GTX 650TI 2GB USED","https://www.kijiji.ca/v-computer-components/oakville-halton-region/evga-nvidia-geforce-gtx-650ti-2gb-used/1611198084","Burlington, ON L7L 4G5","USED in fair condition. Has 1 DVI-I, 1 DVI, and 1 mini HDMI port","Fri Apr 01 2022 20:20:52 GMT-0400 (Eastern Daylight Time)"
"60","amd radeon r9 280x 3gb graphics card","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/amd-radeon-r9-280x-3gb-graphics-card/1597518186","Mississauga, ON L4Z 4B4","selling a amd radeon r9 280x 3gb asus directcu II graphics card. not sure if it works, as there is ","Wed Mar 30 2022 02:01:49 GMT-0400 (Eastern Daylight Time)"
"65","Gigabyte GTX 760 GDDR5 2GB GPU Graphic Card","https://www.kijiji.ca/v-computer-components/oakville-halton-region/gigabyte-gtx-760-gddr5-2gb-gpu-graphic-card/1611760491","Oakville, ON L6H 4Y4","Gigabyte GTX 760 GDDR5 2GB GPU Graphic Card (GV-N760OC-2GD (rev. 2.0)) Good working condition. Good ","Tue Apr 05 2022 20:06:24 GMT-0400 (Eastern Daylight Time)"
"80","Asus GTX 760 ","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/asus-gtx-760/1608607143","Chinguacousy Rd n/of Bovaird Dr W, Brampton, ON L7A 0H6, Canada","Posted by jey in computers, desktop computers in Toronto (GTA), Mississauga / Peel Region. March ","Sat Mar 12 2022 14:47:30 GMT-0500 (Eastern Standard Time)"
"100","amd Radeon r9 290x 4gb gpu","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/amd-radeon-r9-290x-4gb-gpu/1597765254","Mississauga, ON L4Z 4B4","selling a amd radeon r9 290x 4gb msi lightning graphics card. not sure if it works, as there is no ","Tue Apr 05 2022 08:12:06 GMT-0400 (Eastern Daylight Time)"
"100","GeForce GTX 770 2GB Graphics Card for 1080p Gaming","https://www.kijiji.ca/v-computer-components/city-of-toronto/geforce-gtx-770-2gb-graphics-card-for-1080p-gaming/1610411534","3080 Yonge Street, Toronto, Ontario","Gigabyte GeForce GTX 770 2 GB GDDR5 Video Card (Model# GV-N770OC-2GD). Inputs 1x DVI-I, 1x DVI-D, ","Sat Mar 26 2022 17:41:53 GMT-0400 (Eastern Daylight Time)"
