BUY THIS:
"15","GPU / graphics card ","https://www.kijiji.ca/v-computer-components/hamilton/gpu-graphics-card/1622398938","UPPER JAMES at TWENTY, Hamilton, ON L9B 1K9, Canada","Hi I have a Radeon HD 5850 graphics card selling just for $20 pick up in upper james near walmart ","Wed Jun 22 2022 17:13:12 GMT-0400 (Eastern Daylight Time)"
"20","AMD RADEON HD 5770 1GB C010","https://www.kijiji.ca/v-computer-components/hamilton/amd-radeon-hd-5770-1gb-c010/1624577345","Prospect St S, Hamilton, ON L8M 2Z6, Canada","Old graphics card. probably works.","Sat Jul 09 2022 23:37:44 GMT-0400 (Eastern Daylight Time)"
"30","Zotac GTX 750 1gb Graphics Card","https://www.kijiji.ca/v-computer-components/oakville-halton-region/zotac-gtx-750-1gb-graphics-card/1621763621","Burlington, ON L7L 2Z4, Canada","Pretty old card, but not bad for not needing a PCIe power connector. It only has two DVI and one ","Fri Jun 17 2022 22:39:19 GMT-0400 (Eastern Daylight Time)"
"35","R9 270x 2gb gpu","https://www.kijiji.ca/v-computer-components/oakville-halton-region/r9-270x-2gb-gpu/1622388215","Burlington, ON L7P","I have a R9 270x 2gb gpu. I’m not sure if it works haven’t used it seems to be in good condition ","Wed Jun 22 2022 15:58:43 GMT-0400 (Eastern Daylight Time)"
"50","R9 270","https://www.kijiji.ca/v-computer-components/hamilton/r9-270/1623132079","Hamilton, ON L8M 2J7, Canada","In great condition and runs like new, just upgraded a rig with a new card.","Tue Jun 28 2022 11:23:09 GMT-0400 (Eastern Daylight Time)"
"50","GTX 760 OC 2GB - Like New Quality ","https://www.kijiji.ca/v-computer-components/oakville-halton-region/gtx-760-oc-2gb-like-new-quality/1624606897","Burlington, ON L7R","Selling mint quality GTX 760 2GB OC version that still can run even newer games just fine. (Total ","Sun Jul 10 2022 10:57:12 GMT-0400 (Eastern Daylight Time)"
"50","GTX 760 OC 2GB - Like New Quality ","https://www.kijiji.ca/v-computer-components/hamilton/gtx-760-oc-2gb-like-new-quality/1624605985","Hamilton, ON L8P","SeeSelling mint quality GTX 760 2GB OC version that still can run even newer games just fine. ","Sun Jul 10 2022 10:50:33 GMT-0400 (Eastern Daylight Time)"
"60","amd radeon r9 280x 3gb graphics card","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/amd-radeon-r9-280x-3gb-graphics-card/1597518186","Mississauga, ON L4Z 4B4","selling a amd radeon r9 280x 3gb asus directcu II graphics card. not sure if it works, as there is ","Thu May 26 2022 02:49:30 GMT-0400 (Eastern Daylight Time)"
"60","GIGABYTE GTX 660 2048 MB Video Card","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/gigabyte-gtx-660-2048-mb-video-card/1619873550","Mississauga, ON L5L 4J5","Video card in good condition, not used for mining, comes with the original box. Asking $60","Sat Jun 04 2022 07:27:26 GMT-0400 (Eastern Daylight Time)"
"70","► Gigabyte GeForce GTX660 2 GB Video Card","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/gigabyte-geforce-gtx660-2-gb-video-card/1625445177","Mississauga, Ontario L5B","If interested, be 100% sure to include your number (required) \ NVIDIA GeForce GTX 660 GPU 2048MB ","Sat Jul 16 2022 22:58:21 GMT-0400 (Eastern Daylight Time)"
