BUY THIS:
"undefined","Compaq Silver Wired Keyboard RT7H00","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/compaq-silver-wired-keyboard-rt7h00/1688756180","undefined","Compaq Silver Wired Keyboard RT7H00. major intersection to pick up Logan and Queen East.","Wed Mar 20 2024 13:10:15 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP and Dell computers","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/hp-and-dell-computers/1633926215","undefined","They are available unless it is said SOLD HP Compaq 8200 Pro Small Form Factor $100 Picture 1 CPU intel Core i5 RAM 8 GB 250 GB hard drive Windows 10 HP Compaq 6000 Pro Small Form Factor $50 Picture ","Wed Sep 21 2022 15:05:16 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Dell desktop pc computer","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-desktop-pc-computer/1688207804","undefined","I have upgraded my pc, so selling this one. This is a decent pc for everyday use like for youtube, browsing the web, work and some gaming. Intel 3.16GHz cpu 6 gb ram 200GB hdd Window system Also has ","Thu Mar 14 2024 12:49:24 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Lenovo ThinkCentre M91P - Parts Only","https://www.kijiji.ca/v-desktop-computers/markham-york-region/lenovo-thinkcentre-m91p-parts-only/1599750125","undefined","Parts were removed from a working system to upgrade other systems. The remaining parts that were not used were the CPU Heat Sink and Fan and Power supply. Lenovo ThinkCentre M91p Machine Type 4480 ","Mon Dec 27 2021 15:41:24 GMT-0500 (Eastern Standard Time)"
"undefined","Computer Bag","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/computer-bag/1686547869","undefined","Selling a computer travel bag I purchased during the pandemic from bringing my comptuer back and forth from my parents place. Used maybe a total of 5-6 times. Excellent condition and only reason for ","Mon Feb 26 2024 17:36:47 GMT-0500 (Eastern Standard Time)"
"undefined","Desktop computer for parts (dedicated graphic card)","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/desktop-computer-for-parts-dedicated-graphic-card/1671691723","undefined","Unknown condition. Not turning on. As-is. Have a display port. HDMI and VGA. What include, 4 Memories sticks, dedicate video card, GT 620, SFF Case, power supply, DVD OPTICAL DRIVE, MOTHERBOARD, hard ","Mon Sep 11 2023 19:21:35 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","COMPUTER SPEED UP FOR CHEAP (UP TO 30X)","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/computer-speed-up-for-cheap-up-to-30x/1689948977","undefined","I speed up computers for cheap, there's many tweaks and tricks I've learned over the many years I've been building computers. The computers I speed up can speed up to 30x. NOT OVERCLOCKING Everything ","Wed Apr 03 2024 13:42:23 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","1TB. PC.HD. IN EXC.COND","https://www.kijiji.ca/v-servers/markham-york-region/1tb-pc-hd-in-exc-cond/1688770055","undefined","1000GB.GOOD HD. $30 IF INT.CALL 647 641-1221 IN R-HILL","Wed Mar 20 2024 15:36:41 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Optiplex Mini Tower i5","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/optiplex-mini-tower-i5/1692170884","undefined","Selling this desktop for $60, storage is 320gb. I've had it for a few years so it's fairly old, and I do not know the GPU *Cash only*","Mon Apr 29 2024 18:32:22 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Cooler Master Hyper 212 LED CPU Air Cooler","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/cooler-master-hyper-212-led-cpu-air-cooler/1677951413","undefined","Cooler Master Hyper 212 LED CPU Air Cooler, 120mm PWM Red LED Fan, 4 Copper Direct Contact Heat Pipes for AMD Ryzen/Intel LGA1151 Used on a PC Build for a few months until other parts came in, very ","Sun Nov 19 2023 17:56:43 GMT-0500 (Eastern Standard Time)"
"undefined","Dell Desktop 3020.  I5 8G RAM","https://www.kijiji.ca/v-desktop-computers/oakville-halton-region/dell-desktop-3020-i5-8g-ram/1636983901","undefined","Dell desktop computer OptiPlex 3020 Intel I5 4590 4cores inside, 8G DDR3RAM, 160G HDD windows 10 installed condition perfect. only $100.","Sun Oct 16 2022 10:59:07 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Intel® Pentium Gold G-6400 Desktop Processor 2 Cores LGA1200","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/intel-pentium-gold-g-6400-desktop-processor-2-cores-lga1200/1692374324","undefined","LIKE NEW with cooler and original box. Pickup near finch station. 2 Cores / 4 Threads Socket Type LGA 1200 Compatible with Intel 400 series chipset based motherboards Intel Optane Memory Support","Thu May 02 2024 11:50:25 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Orange pi pc raspberry pi","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/orange-pi-pc-raspberry-pi/1688213459","undefined","Lightly used orange pi, 1gb ram, see the picture for specs, Run batorera without issue, no issue with emulation up to n64, (slow in golden eye, ok in mario 64) 3usb port One network port, One hdmi ","Thu Mar 14 2024 13:54:26 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP 6200 SFF Desktop Used","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/hp-6200-sff-desktop-used/1687664812","undefined","HP Compaq 6200 Pro SFF Desktop Used , A few external scratches/dings but perfect condition inside Working order  Intel i3-2120 CPU 4GB DDR3 1600 (2x2GB) 2x slots open No other accessories included ...","Fri Mar 08 2024 16:05:29 GMT-0500 (Eastern Standard Time)"
"undefined","Used computer","https://www.kijiji.ca/v-desktop-computers/markham-york-region/used-computer/1685275112","undefined","Dell optiplex Intel Core I5-3470S 2.9GHz 8GB Ram NO Hard drive. Add 500 ssd with Windows plus $90 Tested and working 100%","Wed Feb 14 2024 09:42:36 GMT-0500 (Eastern Standard Time)"
"undefined","Desktop computer 60$","https://www.kijiji.ca/v-desktop-computers/markham-york-region/desktop-computer-60/1684375643","undefined","Dell Optiplex 780. No OS","Sun Feb 04 2024 22:55:18 GMT-0500 (Eastern Standard Time)"
"undefined","Acer Aspire Core i7 870, 2.9GHz, 4GB RAM, 500GB, NVIDIA","https://www.kijiji.ca/v-desktop-computers/markham-york-region/acer-aspire-core-i7-870-2-9ghz-4gb-ram-500gb-nvidia/1690571550","undefined","Desktop only. Excellent condition. Brand Acer Operating System Windows 7 Home Premium Processor: Intel Core i7 870 GPU: NVIDIA GeForce GT320 1024MB Memory: 4GB DDR3 Hard Drive: 500GB Optical Drive: ","Wed Apr 10 2024 23:37:06 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Acer Desktop with Monitor","https://www.kijiji.ca/v-desktop-computers/markham-york-region/acer-desktop-with-monitor/1683237500","undefined","OS Windows 11 Pro Storage 250gb SSD Physical Ram 8gb ram DRR3 Processor Intel Pentium","Tue Jan 23 2024 15:47:16 GMT-0500 (Eastern Standard Time)"
"undefined","Computer Intel Core i7-3770, 8Gb RAM, 1Tb HD","https://www.kijiji.ca/v-desktop-computers/markham-york-region/computer-intel-core-i7-3770-8gb-ram-1tb-hd/1689092354","undefined","Cash please. No trades. No deliveries. No meeting some place. Computer is blank. Has no OS on it. At pick up time I can boot computer for you so you can check it. Computer Specifications: Dell ","Sun Mar 24 2024 11:04:58 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Refurbished DESKTOP COMPUTER ON SALE FROM   $60","https://www.kijiji.ca/v-desktop-computers/markham-york-region/refurbished-desktop-computer-on-sale-from-60/1687436244","undefined","Wide Selection of Computers From Dependable Brands We always have new items coming in so don't hesitate to stop in and take a look around, or you could be missing something fantastic! UNIWAY REGENT ","Wed Mar 06 2024 08:31:26 GMT-0500 (Eastern Standard Time)"
"undefined","HP Desktop F4480 Printer/Scanner","https://www.kijiji.ca/v-desktop-computers/oakville-halton-region/hp-desktop-f4480-printer-scanner/1689827812","undefined","HP Desktop F4480 I haven't used it in years, unsure if it works. Hence it's price. Not broken and in good condition.","Mon Apr 01 2024 23:16:53 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","TP-Link16-Port Gigabit Desktop/Rackmount Switch","https://www.kijiji.ca/v-servers/city-of-toronto/tp-link16-port-gigabit-desktop-rackmount-switch/1682807448","undefined","Model TL-SG1016D 16-Port Gigabit Desktop/Rackmount Switch Item as shown in photos with original box. cash and carry Pick up in Markham, near Denison and Warden","Thu Jan 18 2024 15:21:02 GMT-0500 (Eastern Standard Time)"
"undefined","DELL XPS Computer    Keyboard","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-xps-computer-keyboard/1692458145","undefined","Used. Works great.","Fri May 03 2024 11:45:56 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Dell Optiplex 790 computer only","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-optiplex-790-computer-only/1688420183","undefined","4gb ddr3 Keyboard, mouse, cables The hard drive isn't included .","Sat Mar 16 2024 19:22:49 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP ProDesk 600 G1 SFF Office PC Computer","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/hp-prodesk-600-g1-sff-office-pc-computer/1692320769","undefined","HP ProDesk 600 G1 SFF Intel Core i5 4GB RAM 500GB HD Windows 11","Wed May 01 2024 16:27:03 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP ProDesk 400 G3 SFF Office PC Computer","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/hp-prodesk-400-g3-sff-office-pc-computer/1692320573","undefined","HP ProDesk 400 G3 SFF Intel Core i3-6100 4GB RAM 500GB HD Windows 11 Works great, price is firm, local pickup only","Wed May 01 2024 16:24:35 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","DELL OPTIPLEX 3050 MT CHASSIS","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/dell-optiplex-3050-mt-chassis/1684310935","undefined","For sale Dell Optiplex 3050 MT CHASSIS. In good condition. Parts included as shown in picture.","Sun Feb 04 2024 11:04:20 GMT-0500 (Eastern Standard Time)"
"undefined","Heidle berg computer","https://www.kijiji.ca/v-desktop-computers/markham-york-region/heidle-berg-computer/1691379526","undefined","This is a old broken pentium computer has parts that work and but the mother board is fried cpu and ram all work all othe parts should work","Sat Apr 20 2024 13:41:17 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Lenovo sff pc $50","https://www.kijiji.ca/v-desktop-computers/markham-york-region/lenovo-sff-pc-50/1691221704","undefined","Lenovo ThinkCentre M90 SFF/Core i5-660 @ 3.33 GHz/6GB DDR3/250GB HDD/DVD-RW/WINDOWS 10 home 64 BIT","Thu Apr 18 2024 16:30:15 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","COMPAQ tower","https://www.kijiji.ca/v-desktop-computers/markham-york-region/compaq-tower/1676070902","undefined","It is COMPAQ tower without HARD DRIVE. It have motherboard of ASUS MZN68-LA, AMD Athlom (TM) II, 215 Processor, 2700 MHz, 2 RAMs and motherboard have 10/100 mbps eternal, NVDIA GeForce 128mb, PCI, HD ","Sun Oct 29 2023 18:42:06 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Dell Desktop","https://www.kijiji.ca/v-desktop-computers/markham-york-region/dell-desktop/1688100375","undefined","Dell I3 Desktop good for kids with Independent Video card No harddrive No wifi card. For 50.00","Wed Mar 13 2024 10:30:19 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","computer cube xpc win/office!","https://www.kijiji.ca/v-desktop-computers/markham-york-region/computer-cube-xpc-win-office/1657623049","undefined","win7/office - xps cube +17"" monitor! all information on pictures ! IF YOU SEE ADD ,IT IS FOR SALE!","Mon Apr 24 2023 13:38:37 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Slim SFF i5-4570 S i7-4770 E3-1225V3 PC Dell OptiPlex 7020 XE2","https://www.kijiji.ca/v-desktop-computers/markham-york-region/slim-sff-i5-4570-s-i7-4770-e3-1225v3-pc-dell-optiplex-7020-xe2/1687569263","undefined","1. i5-4570S 4570 8GB Ram 500GB HDD SFF computer. $45. 2. i5-4570S 4570 16GB Ram 500GB HDD SFF PC. $65. 3. Intel Xeon E3-1225V3 i7-4770 equivalence 8GB Ram 500GB HDD SFF PC. $65. 4. Intel i7-4790 4770 ","Thu Mar 07 2024 14:48:41 GMT-0500 (Eastern Standard Time)"
"undefined","SFF Slim PC i5-7500 6500 i3-6100T Win11P HDMI DP 3050 3040","https://www.kijiji.ca/v-desktop-computers/markham-york-region/sff-slim-pc-i5-7500-6500-i3-6100t-win11p-hdmi-dp-3050-3040/1672358746","undefined","6th 7th Generation Intel Dell OptiPlex Slim SFF Desktop Computer (not Micro). 0. i3-6100T or G4400 500GB HDD Win10 3040 SFF PC. $45. 1. i5-6500 500GB HDD Win10 3040 SFF PC. $65. 2. i5-7500 500GB HDD ","Mon Sep 18 2023 21:03:24 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","3x Desktop HD 250G Seagate Like new","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/3x-desktop-hd-250g-seagate-like-new/1683051649","undefined","All 3 Desktop HD = $20 250G Seagate Very clean. Like new","Sun Jan 21 2024 13:55:00 GMT-0500 (Eastern Standard Time)"
"undefined","IBM PC and PC Jr desktop - Swag","https://www.kijiji.ca/v-desktop-computers/hamilton/ibm-pc-and-pc-jr-desktop-swag/1681722800","undefined","These 4” replicas are from 1984. My price is for all 3 toys. The IBM PC came with candy inside the monitor. Back in the day people collected these toy replicas. For a period of 6 months, they were ","Thu Jan 04 2024 20:08:26 GMT-0500 (Eastern Standard Time)"
"undefined","Lenovo desktop","https://www.kijiji.ca/v-desktop-computers/hamilton/lenovo-desktop/1691109106","undefined","Everything works. Processor is early i7 It either has 8GB or 16GB ram No hard drive Windows 7 license which can be used to install windows 10 Monitor model is HP w2408 and can. Swivel vertically ","Wed Apr 17 2024 11:30:12 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP Desktop computer","https://www.kijiji.ca/v-desktop-computers/hamilton/hp-desktop-computer/1689896574","undefined","HP desktop in excellent condition. With new keyboard and mouse. Power cable . Win10 OS","Tue Apr 02 2024 19:28:12 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Wholesale Dell Optiplex 3050/3040 sff MIX","https://www.kijiji.ca/v-desktop-computers/markham-york-region/wholesale-dell-optiplex-3050-3040-sff-mix/1692372424","undefined","Wholesale desktop Sale! Unbeatable Prices! ▶︎Dell Optiplex 3050/3040 SFF MIX ▶︎intel core i3-7100 ▶︎8G ram ▶︎500G HDD BUBBLE BEAR COMPUTER 3-9000 Weston Rd, Vaughan ON L4L0L1 [9o5-851-o888] (Next to ","Thu May 02 2024 11:29:24 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","i7-3770 i5-3470 S Mini-tower Computer Dell OptiPlex 7010 GTX1060","https://www.kijiji.ca/v-desktop-computers/markham-york-region/i7-3770-i5-3470-s-mini-tower-computer-dell-optiplex-7010-gtx1060/1680515930","undefined","1. i5 3470 S 8GB Ram 500GB HDD PC. $38.9. 2. i5 3470 S 16GB Ram 500GB HDD PC. $58.9. 3. i5 3470 S 8GB Ram 500GB HDD PC & GTX 1060 PCIe GPU. 148.9. 4. i7 3770 8GB Ram 500GB HDD PC. $98.9. Or ","Mon Dec 18 2023 16:49:27 GMT-0500 (Eastern Standard Time)"
"undefined","Dell Computer","https://www.kijiji.ca/v-desktop-computers/oakville-halton-region/dell-computer/1688310522","undefined","$60 obo Moving need gone ASAP","Fri Mar 15 2024 16:20:34 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Desktop","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/desktop/1692419519","undefined","Desktop computers lcd monitor &ups&keyboard Good condition Moving out sale Lenovo","Thu May 02 2024 21:43:35 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Dell home PC tower computer","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/dell-home-pc-tower-computer/1683964749","undefined","This is a fully functional old PC running Windows 7. Has fairly new power supply (replaced original). Sale proce ia based on that power supply unit and the case, which can be reused for a different ","Wed Jan 31 2024 19:43:15 GMT-0500 (Eastern Standard Time)"
"undefined","Asus ""Essentio" desktop computer","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/asus-essentio-desktop-computer/1689711659","undefined","Asus mid-tower desktop PC Intel i3-4150 CPU 16GB DDR3 RAM Onboard graphics 640GB HDD Gigabit ethernet DVD-RW 2 USB3 ports HDMI video port Activated Windows 10 clean installation","Sun Mar 31 2024 17:27:15 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","16gb ram (2x8) 3200Mhz DDR4 Trident Z RGB","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/16gb-ram-2x8-3200mhz-ddr4-trident-z-rgb/1683484944","undefined","I uploaded my pc with 32gb so I will not use this ram anymore, the ram are working perfectly!","Fri Jan 26 2024 15:41:35 GMT-0500 (Eastern Standard Time)"
"undefined","Microsoft Windows 7 Professional  genuine software","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/microsoft-windows-7-professional-genuine-software/1465918306","undefined","Genuine, original OEM, Microsoft Windows 7 Professional, 32-Bit DVD, Full version Software, ON SALE. Microsoft Windows 7 Professional is a computer operating system with a graphical user interface. ","Mon Oct 14 2019 17:23:24 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Dell Dimension 5150 Computer","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-dimension-5150-computer/1673194549","undefined","Dell Dimension 5150 desktop computer. Does not turn on. No hard drive. For parts only.","Wed Sep 27 2023 20:38:07 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Asus Reuter","https://www.kijiji.ca/v-servers/markham-york-region/asus-reuter/1688477112","undefined","Asus Reuter Extender Warranty fron Canada computer","Sun Mar 17 2024 13:17:57 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Older desktop computer","https://www.kijiji.ca/v-desktop-computers/hamilton/older-desktop-computer/1665914257","undefined","Older desktop computers, without hard drives, as is, see pic's for details: HP Compaq dc-7900 @ $30.00 Thanks!","Wed Jul 12 2023 09:42:54 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP Gaming PC SFF AMD i5-speed SSD / Dedicated graphics card $55","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/hp-gaming-pc-sff-amd-i5-speed-ssd-dedicated-graphics-card-55/1669409696","undefined","Support up to 4 monitors.(minimal 3 monitors) Display port+HDMI(Optional)+VGA 8G DDR3 memory 120SSD+ 160GB HDD GT620/605/405/HD5450 graphics card. AMD CPU X2 B55 3.0GHZ (i5,i7 speed) Wifi+Bluetooth. ","Fri Aug 18 2023 20:53:28 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Desktop Computer Acer Veriton M6610G I5-2320, 4 Gb RAM","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/desktop-computer-acer-veriton-m6610g-i5-2320-4-gb-ram/1683248095","undefined","I’m selling Good computer for work or entity level gaming. Inexpensive, pretty powerful and clean. Specs: Intel(R) Core(TM) i5-2320 CPU @ 3.40GHz 3.0GHz processor, 4 Gb DDR3 1600Mz of RAM, DVD Drive, ","Tue Jan 23 2024 18:08:51 GMT-0500 (Eastern Standard Time)"
"undefined","*** HP Compaq 6000 - Intel Duo 3.06Ghz/160GB/Windows7/Office !!","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/hp-compaq-6000-intel-duo-3-06ghz-160gb-windows7-office/1561711301","undefined","YES, it's still available. As long as the ad is up, it will be available. Selling HP Compaq 6000 Pro Intel Core Duo cpu E7600 @ 3.06Ghz 160 GB Hard Drive 4GB RAM memory CD/DVD Read/Write USB, VGA, ","Sat Apr 17 2021 18:17:14 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Dell OptiPlex 390 i3 8Gb 256 Gb SSD win 11","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-optiplex-390-i3-8gb-256-gb-ssd-win-11/1692266087","undefined","Dell OptiPlex 390 i3 8Gb 256 Gb SSD win 11 $60.00 Canadian","Tue Apr 30 2024 22:23:50 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","computers and parts bundle","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/computers-and-parts-bundle/1692222020","undefined","Looking to make some space so i'm selling off everything listed here in a bundle: -Asus on the left is an empty case in great condition, has optical drive inside -Compaq is a complete working system. ","Tue Apr 30 2024 12:40:01 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","KOORUI 22 Inch Computer Gaming Monitor, FHD 1080P Desktop Displa","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/koorui-22-inch-computer-gaming-monitor-fhd-1080p-desktop-displa/1692147086","undefined","Moving out sales It was used 4 month. No issues","Mon Apr 29 2024 14:01:00 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","JideTech 4 Unit KVM PC Control Switch","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/jidetech-4-unit-kvm-pc-control-switch/1643768579","undefined","Black color. Includes cables. Switch allows controlling 4 PC computers at once. Works like new. As per link below. Two units available. ~ ","Sun Dec 11 2022 09:04:58 GMT-0500 (Eastern Standard Time)"
"undefined","Dell Inspiron 545s  dual boot","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-inspiron-545s-dual-boot/1657959517","undefined","OS Name Microsoft Windows 10 Pro & Windows 7 Ultimate Version 10.0.19044 Build 19044 Other OS Description Not Available OS Manufacturer Microsoft Corporation System Name DELL-PC System Manufacturer ","Thu Apr 27 2023 14:39:00 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","lenovo ideacentre AIO 300-22ISU all-in-one computer","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/lenovo-ideacentre-aio-300-22isu-all-in-one-computer/1690777006","undefined","used lenovo ideacentre AIO 300-22ISU all-in-one desktop in good condition. computer and power supply only","Sat Apr 13 2024 13:20:54 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Alienware Graphics Card","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/alienware-graphics-card/1690753755","undefined","Selling a graphics card from a $6500 Alienware pc. Model is Alienware Area 51 x58 Nvidia GeForce Asking $60 Available anytime Text me at 647 569 6192 for fastest response","Sat Apr 13 2024 09:38:46 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","Lenovo ThinkCentre M83 i5 4570 HTPC Computer","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/lenovo-thinkcentre-m83-i5-4570-htpc-computer/1690648475","undefined","Selling my home theater pc because I upgraded it is still fast and has lots of life in it for browsing Lenovo ThinkCentre M83 Intel i5 4570 (4 cores) 12 GB RAM 500 GB HDD Windows 10 Pro (activated) ","Thu Apr 11 2024 22:23:50 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","DELL VOSTRO 260S Slim Tower Desktop Computer, INTEL i5-2400","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/dell-vostro-260s-slim-tower-desktop-computer-intel-i5-2400/1658798321","undefined","DELL VOSTRO 260S Slim Tower Desktop Computer - P/N: CN-0WT3W6-70163-18A-005H-A00, 0WT3W6 - (2) Nanya 2GB DRR3 1333 Dimms (Total of 4GB) memory included [P/N: NT2GC64B88B0NF-CG] - 3.10 Ghz Intel i5 ","Fri May 05 2023 00:39:51 GMT-0400 (Eastern Daylight Saving Time)"
"undefined","HP or Dell Desktop PC's Intel I5 8GB 512GB Win 10","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/hp-or-dell-desktop-pcs-intel-i5-8gb-512gb-win-10/1676465206","undefined","Miscellaneous Hewlett-Packard and Dell PC's Intel Core i5 3.00GHz 8GB RAM 512GB HDD In good working condition $60 or trade for something musical or interesting","Fri Nov 03 2023 13:26:57 GMT-0400 (Eastern Daylight Saving Time)"
