BUY THIS:
"40","Broken Intel CPU 9th Gen Core i5 9400 2.9GHz AS IS","https://www.kijiji.ca/v-computer-components/city-of-toronto/broken-intel-cpu-9th-gen-core-i5-9400-2-9ghz-as-is/1610937639","Toronto, ON M6N","Not functioning Selling for parts Physically perfect shape Killed in a power surge","Wed Mar 30 2022 18:21:01 GMT-0400 (Eastern Daylight Time)"
"100","Intel i3-8100 CPU in mint condition ","https://www.kijiji.ca/v-computer-components/city-of-toronto/intel-i3-8100-cpu-in-mint-condition/1609777186","Toronto, ON M1V5P7","Selling an intel i3-8100 CPU in mint condition. Pick up is at Markham Road near Steeles.","Mon Mar 21 2022 19:09:12 GMT-0400 (Eastern Daylight Time)"
"150","i5-8400 cpu ddr4 8gb 3000mhz ram","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/i5-8400-cpu-ddr4-8gb-3000mhz-ram/1611079041","Etobicoke, ON M9C0C3","150 for cpu 50 for ram 175 for both","Thu Mar 31 2022 21:15:41 GMT-0400 (Eastern Daylight Time)"
"230","i7-8700K","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/i7-8700k/1607059400","Mississauga, ON L5B 4C1","8700k in excellent condition. Can easily overclock to 5ghz.","Sun Feb 27 2022 15:25:58 GMT-0500 (Eastern Standard Time)"
"250","Intel i7 8700K CPU","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/intel-i7-8700k-cpu/1608408705","Mississauga, ON L5B","In mint condition, Intel i7 8700K CPU - $250. Haven't used it since I bought it as I was busy with ","Thu Mar 10 2022 22:01:09 GMT-0500 (Eastern Standard Time)"
"275","Intel Core i7-8700K 4.7GHz CPU LGA1151","https://www.kijiji.ca/v-desktop-computers/city-of-toronto/intel-core-i7-8700k-4-7ghz-cpu-lga1151/1604980703","Toronto, ON M8Z3P2","Perfect condition i7-8700K about 5 months old purchased brand new. Stock clock speed is 3.7Ghz with ","Wed Feb 09 2022 14:50:28 GMT-0500 (Eastern Standard Time)"
"280","Intel core i7 9700k","https://www.kijiji.ca/v-desktop-computers/mississauga-peel-region/intel-core-i7-9700k/1610619781","Mississauga, ON L5V2H1","Intel core i7 9700k. Posted in computers, desktop computers in Mississauga / Peel Region. March 28, ","Mon Mar 28 2022 10:14:14 GMT-0400 (Eastern Daylight Time)"
"320","Intel i9-9900K CPU","https://www.kijiji.ca/v-computer-components/oakville-halton-region/intel-i9-9900k-cpu/1610164034","Oakville, ON L6H","I am going through my older computer equipment and posting everything that I will not be using ","Thu Mar 24 2022 21:09:10 GMT-0400 (Eastern Daylight Time)"
"350","Intel core i9 9900k 3.6 ghz - barely used - receipt","https://www.kijiji.ca/v-other/mississauga-peel-region/intel-core-i9-9900k-3-6-ghz-barely-used-receipt/1608918030","731 Maple Avenue, Burlington, ON","Intel core i9 9900k 3.6 ghz Never overclocked Barely used Have receipt can deliver","Tue Mar 15 2022 00:29:04 GMT-0400 (Eastern Daylight Time)"
"500","Intel Core i9-9900 Desktop Processor 8 Cores up to 5.0GHz LGA115","https://www.kijiji.ca/v-computer-components/mississauga-peel-region/intel-core-i9-9900-desktop-processor-8-cores-up-to-5-0ghz-lga115/1592175468","Brampton, ON L6P","Intel Core i9-9900 Desktop Processor 8 Cores up to 5.0GHz LGA1151 300 Series 65W Brand new in box, ","Fri Mar 04 2022 15:31:46 GMT-0500 (Eastern Standard Time)"
